116093396	2012	BD
116093433	2012	BY
116093471	2012	BY
116093509	2012	BY
116093546	2012	BY
116093582	2012	BY
116093618	2012	BY
116093654	2012	BY
116093690	2012	BZ
116093727	2012	BZ
116093764	2012	
116093764	2012	
116093802	2012	
116093839	2012	
116093875	2012	
116093911	2012	
116093947	2012	
116093984	2012	
116094021	2012	
116094058	2012	
116094095	2012	
116094132	2012	
116094169	2012	
116094169	2012	
116094206	2012	
116094244	2012	
116094282	2012	
116094319	2012	
116094357	2012	
116094393	2012	
116094429	2012	
116094429	2012	
116094467	2012	
116094467	2012	
116094504	2012	
116094504	2012	
116094541	2012	
116094541	2012	
116094578	2012	
116094578	2012	
116094615	2012	
116094652	2012	
116094652	2012	
116094690	2012	
116094726	2012	
116094762	2012	
116094762	2012	
116094800	2012	
116094800	2012	
116094838	2012	
116094874	2012	
116094910	2012	
116094947	2012	
116094983	2012	
116095019	2012	
116095055	2012	
116095092	2012	
116095128	2012	
116095164	2012	
116095200	2012	
116095236	2012	
116095274	2012	
116095310	2012	
116095310	2012	
116095347	2012	
116095347	2012	
116095384	2012	
116095384	2012	
116095421	2012	
116095421	2012	
116095458	2012	
116095458	2012	
116095495	2012	
116095495	2012	
116095532	2012	
116095532	2012	
116095569	2012	
116095569	2012	
116095606	2012	
116095606	2012	
116095643	2012	
116095643	2012	
116095680	2012	
116095680	2012	
116095717	2012	
116095717	2012	
116095754	2012	
116095754	2012	
116095791	2012	
116095791	2012	
116095828	2012	
116095864	2012	
116095864	2012	
116095901	2012	
116095901	2012	
116095938	2012	
116095938	2012	
116095975	2012	
116095975	2012	
116096012	2012	
116096012	2012	
116096049	2012	
116096049	2012	
116096086	2012	
116096086	2012	
116096123	2012	
116096123	2012	
116096160	2012	
116096160	2012	
116096197	2012	
116096197	2012	
116096234	2012	
116096234	2012	
116096271	2012	
116096271	2012	
116096308	2012	
116096308	2012	
116096345	2012	
116096345	2012	
116096382	2012	
116096382	2012	
116096419	2012	
116096419	2012	
116096456	2012	
116096492	2012	
116096492	2012	
116096529	2012	
116096529	2012	
116096566	2012	
116096566	2012	
116096603	2012	
116096603	2012	
116096640	2012	
116096640	2012	
116096677	2012	
116096677	2012	
116096714	2012	
116096714	2012	
116096751	2012	
116096751	2012	
116096788	2012	
116096788	2012	
116096825	2012	
116096825	2012	
116096862	2012	
116096862	2012	
116096899	2012	
116096899	2012	
116096936	2012	
116096936	2012	
116096973	2012	
116096973	2012	
116097010	2012	
116097010	2012	
116097047	2012	
116097047	2012	
116097084	2012	
116097084	2012	
116097121	2012	
116097121	2012	
116097158	2012	
116097158	2012	
116097195	2012	
116097195	2012	
116097232	2012	
116097269	2012	
116097305	2012	
116097305	2012	
116097342	2012	
116097342	2012	
116097379	2012	
116097379	2012	
116097416	2012	
116097452	2012	
116097452	2012	
116097489	2012	
116097489	2012	
116097526	2012	
116097526	2012	
116097563	2012	
116097563	2012	
116097600	2012	
116097600	2012	
116097637	2012	
116097673	2012	
116097673	2012	
116097710	2012	
116097747	2012	
116097747	2012	
116097784	2012	
116097820	2012	
116097820	2012	
116097857	2012	
116097857	2012	
116097894	2012	
116097894	2012	
116097931	2012	
116097931	2012	
116097969	2012	
116098006	2012	
116098042	2012	
116098078	2012	
116098114	2012	
116098150	2012	
116098186	2012	
116098222	2012	
116098258	2012	
116098294	2012	
116098330	2012	
116098366	2012	
116098403	2012	
116098439	2012	
116098475	2012	
116098511	2012	
116098511	2012	
116098549	2012	
116098549	2012	
116098587	2012	
116098624	2012	
116098624	2012	
116098662	2012	
116098698	2012	
116098734	2012	
116098770	2012	
116098806	2012	
116098842	2012	
116098879	2012	
116098915	2012	
116098915	2012	
116098952	2012	
116098988	2012	
116099024	2012	
116099060	2012	
116099096	2012	
116099132	2012	
116099132	2012	
116099169	2012	
116099205	2012	
116099241	2012	
116099277	2012	
116099313	2012	
116099349	2012	
116099385	2012	
116099421	2012	
116099457	2012	
116099493	2012	
116099529	2012	
116099565	2012	
116099601	2012	
116099637	2012	
116099673	2012	
116099673	2012	
116099711	2012	
116099748	2012	
116099785	2012	
116099822	2012	
116099859	2012	
116099896	2012	
116099896	2012	
116099933	2012	
116099933	2012	
116099970	2012	
116100006	2012	
116100006	2012	
116100043	2012	
116100043	2012	
116100081	2012	
116100118	2012	
116100155	2012	
116100155	2012	
116100193	2012	
116100229	2012	
116100229	2012	
116100267	2012	
116100303	2012	
116100339	2012	
116100339	2012	
116100376	2012	
116100413	2012	
116100413	2012	
116100450	2012	
116100486	2012	
116100486	2012	
116100524	2012	
116100560	2012	
116100596	2012	
116100596	2012	
116100633	2012	
116100633	2012	
116100671	2012	
116100707	2012	
116100744	2012	
116100781	2012	
116100781	2012	
116100818	2012	
116100855	2012	
116100892	2012	
116100892	2012	
116100930	2012	
116100930	2012	
116100968	2012	
116101004	2012	
116101041	2012	
116101077	2012	
116101113	2012	
116101149	2012	
116101185	2012	
116101221	2012	
116101221	2012	
116101258	2012	
116101258	2012	
116101295	2012	
116101295	2012	
116101332	2012	
116101332	2012	
116101369	2012	
116101369	2012	
116101407	2012	
116101444	2012	
116101481	2012	
116101517	2012	
116101554	2012	
116101591	2012	
116101628	2012	
116101664	2012	
116101664	2012	
116101702	2012	
116101738	2012	
116101774	2012	
116101810	2012	
116101810	2012	
116101847	2012	
116101847	2012	
116101884	2012	
116101921	2012	
116101958	2012	
116101995	2012	
116102031	2012	
116102068	2012	
116102105	2012	
116102141	2012	
116102179	2012	
116102179	2012	
116102217	2012	
116102254	2012	
116102290	2012	
116102290	2012	
116102327	2012	
116102363	2012	
116102363	2012	
116102400	2012	
116102400	2012	
116102437	2012	
116102437	2012	
116102475	2012	
116102475	2012	
116102513	2012	
116102549	2012	
116102549	2012	
116102587	2012	
116102624	2012	
116102624	2012	
116102662	2012	
116102662	2012	
116102700	2012	BO
116102737	2012	BO
116102774	2012	BO
116102811	2012	BA
116102811	2012	BA
116102848	2012	BA
116102848	2012	BA
116102886	2012	BA
116102922	2012	BA
116102958	2012	BA
116102994	2012	BA
116103030	2012	BA
116103066	2012	BA
116103102	2012	BA
116103138	2012	BA
116103175	2012	BA
116103212	2012	BA
116103248	2012	BA
116103285	2012	BA
116103321	2012	BA
116103357	2012	BA
116103357	2012	BA
116103395	2012	BA
116103431	2012	BA
116103467	2012	BA
116103503	2012	BA
116103539	2012	BA
116103575	2012	BA
116103611	2012	BA
116103647	2012	BR
116103647	2012	BR
116103684	2012	BR
116103721	2012	BR
116103758	2012	BF
116103758	2012	BF
116103795	2012	BF
116103831	2012	BF
116103868	2012	BF
116103868	2012	BF
116103905	2012	BI
116103905	2012	BI
116103942	2012	BI
116103942	2012	BI
116103979	2012	BI
116104016	2012	KH
116104016	2012	KH
116104054	2012	KH
116104092	2012	CM
116104129	2012	CM
116104129	2012	CM
116104168	2012	CF
116104204	2012	CF
116104204	2012	CF
116104241	2012	CF
116104277	2012	CF
116104313	2012	CF
116104350	2012	
116104387	2012	
116104423	2012	
116104459	2012	
116104496	2012	
116104533	2012	
116104570	2012	
116104607	2012	
116104607	2012	
116104645	2012	TD
116104681	2012	TD
116104717	2012	TD
116104753	2012	TD
116104789	2012	CO
116104825	2012	CO
116104862	2012	CO
116104898	2012	CO
116104898	2012	CO
116104937	2012	CO
116104937	2012	CO
116104974	2012	CO
116104974	2012	CO
116105011	2012	CO
116105011	2012	CO
116105048	2012	CO
116105084	2012	CO
116105120	2012	KM
116105120	2012	KM
116105157	2012	CD
116105157	2012	CD
116105194	2012	CD
116105194	2012	CD
116105231	2012	CD
116105231	2012	CD
116105268	2012	CD
116105304	2012	CD
116105341	2012	CD
116105341	2012	CD
116105379	2012	CD
116105379	2012	CD
116105417	2012	CD
116105417	2012	CD
116105454	2012	CD
116105454	2012	CD
116105491	2012	CD
116105491	2012	CD
116105528	2012	CD
116105528	2012	CD
116105565	2012	CD
116105601	2012	CG
116105637	2012	CG
116105637	2012	CG
116105674	2012	CG
116105711	2012	CR
116105711	2012	CR
116105748	2012	CI
116105748	2012	CI
116105785	2012	CI
116105822	2012	CI
116105858	2012	CI
116105894	2012	CI
116105931	2012	CU
116105967	2012	CU
116106003	2012	DJ
116106003	2012	DJ
116106040	2012	DJ
116106077	2012	DJ
116106077	2012	DJ
116106114	2012	DM
116106151	2012	DO
116106151	2012	DO
116106188	2012	DO
116106226	2012	DO
116106226	2012	DO
116106263	2012	DO
116106263	2012	DO
116106300	2012	EC
116106338	2012	EG
116106375	2012	EG
116106412	2012	EG
116106449	2012	EG
116106449	2012	EG
116106487	2012	EG
116106524	2012	EG
116106560	2012	EG
116106597	2012	EG
116106633	2012	SV
116106633	2012	SV
116106670	2012	SV
116106670	2012	SV
116106708	2012	ET
116106708	2012	ET
116106746	2012	ET
116106746	2012	ET
116106783	2012	ET
116106783	2012	ET
116106820	2012	
116106856	2012	
116106856	2012	
116106893	2012	
116106893	2012	
116106930	2012	
116106966	2012	
116107003	2012	
116107040	2012	
116107077	2012	
116107114	2012	
116107151	2012	
116107187	2012	
116107223	2012	
116107259	2012	
116107295	2012	
116107331	2012	
116107367	2012	
116107403	2012	
116107439	2012	
116107476	2012	
116107513	2012	
116107549	2012	
116107549	2012	
116107587	2012	
116107623	2012	
116107659	2012	
116107695	2012	
116107731	2012	
116107767	2012	
116107803	2012	
116107839	2012	
116107875	2012	
116107911	2012	
116107947	2012	
116107983	2012	
116108019	2012	
116108019	2012	
116108056	2012	
116108092	2012	
116108129	2012	
116108165	2012	
116108201	2012	
116108237	2012	
116108273	2012	
116108309	2012	
116108345	2012	
116108345	2012	
116108382	2012	
116108382	2012	
116108419	2012	
116108419	2012	
116108456	2012	
116108492	2012	
116108529	2012	
116108565	2012	
116108601	2012	
116108637	2012	
116108673	2012	
116108710	2012	
116108746	2012	
116108782	2012	
116108818	2012	
116108854	2012	
116108890	2012	
116108926	2012	
116108962	2012	
116108998	2012	
116109034	2012	
116109071	2012	FJ
116109108	2012	FJ
116109145	2012	GE
116109182	2012	GE
116109182	2012	GE
116109219	2012	GE
116109257	2012	GE
116109293	2012	GE
116109329	2012	GE
116109366	2012	GH
116109366	2012	GH
116109404	2012	GH
116109442	2012	GT
116109478	2012	GT
116109478	2012	GT
116109515	2012	GT
116109551	2012	GT
116109587	2012	GN
116109625	2012	GW
116109625	2012	GW
116109663	2012	GY
116109701	2012	HT
116109737	2012	HT
116109737	2012	HT
116109774	2012	HT
116109774	2012	HT
116109811	2012	HT
116109847	2012	HT
116109847	2012	HT
116109884	2012	HT
116109884	2012	HT
116109921	2012	HN
116109921	2012	HN
116109958	2012	HN
116109958	2012	HN
116109995	2012	HN
116110032	2012	HN
116110069	2012	HN
116110106	2012	IN
116110142	2012	IN
116110178	2012	IN
116110214	2012	ID
116110250	2012	IR
116110250	2012	IR
116110287	2012	IQ
116110323	2012	IQ
116110360	2012	IQ
116110396	2012	IQ
116110396	2012	IQ
116110434	2012	IQ
116110434	2012	IQ
116110471	2012	JM
116110508	2012	JO
116110508	2012	JO
116110545	2012	JO
116110582	2012	JO
116110618	2012	JO
116110655	2012	JO
116110693	2012	JO
116110693	2012	JO
116110731	2012	JO
116110768	2012	JO
116110805	2012	JO
116110842	2012	JO
116110842	2012	JO
116110879	2012	JO
116110915	2012	JO
116110952	2012	JO
116110952	2012	JO
116110990	2012	KZ
116111026	2012	KZ
116111026	2012	KZ
116111063	2012	KZ
116111099	2012	KE
116111136	2012	KE
116111173	2012	KE
116111173	2012	KE
116111210	2012	KE
116111210	2012	KE
116111247	2012	KE
116111284	2012	KE
116111284	2012	KE
116111322	2012	KE
116111322	2012	KE
116111360	2012	XK
116111396	2012	XK
116111432	2012	XK
116111468	2012	XK
116111504	2012	XK
116111540	2012	XK
116111576	2012	XK
116111612	2012	XK
116111648	2012	XK
116111685	2012	XK
116111722	2012	XK
116111758	2012	XK
116111794	2012	XK
116111830	2012	XK
116111866	2012	XK
116111902	2012	XK
116111938	2012	XK
116111974	2012	XK
116112010	2012	XK
116112010	2012	XK
116112048	2012	XK
116112084	2012	XK
116112121	2012	XK
116112121	2012	XK
116112159	2012	XK
116112195	2012	XK
116112231	2012	XK
116112267	2012	XK
116112267	2012	XK
116112305	2012	XK
116112305	2012	XK
116112343	2012	XK
116112379	2012	XK
116112379	2012	XK
116112416	2012	XK
116112453	2012	KG
116112490	2012	KG
116112490	2012	KG
116112527	2012	KG
116112564	2012	KG
116112564	2012	KG
116112601	2012	KG
116112638	2012	KG
116112675	2012	LA
116112711	2012	LA
116112711	2012	LA
116112749	2012	LA
116112749	2012	LA
116112788	2012	LA
116112825	2012	LA
116112861	2012	LB
116112899	2012	LB
116112935	2012	LB
116112971	2012	LB
116113007	2012	LB
116113007	2012	LB
116113044	2012	LB
116113044	2012	LB
116113082	2012	LB
116113120	2012	LB
116113156	2012	LB
116113192	2012	LB
116113228	2012	LB
116113264	2012	LB
116113300	2012	LB
116113336	2012	LB
116113372	2012	LB
116113409	2012	LS
116113446	2012	LR
116113446	2012	LR
116113483	2012	LR
116113519	2012	LR
116113519	2012	LR
116113558	2012	LR
116113558	2012	LR
116113596	2012	LY
116113596	2012	LY
116113634	2012	LY
116113670	2012	LY
116113707	2012	LY
116113744	2012	LY
116113744	2012	LY
116113782	2012	LY
116113782	2012	LY
116113820	2012	LY
116113820	2012	LY
116113858	2012	LY
116113858	2012	LY
116113896	2012	LY
116113933	2012	LY
116113933	2012	LY
116113971	2012	LY
116114008	2012	LY
116114008	2012	LY
116114045	2012	MK
116114081	2012	MK
116114120	2012	MK
116114156	2012	MK
116114192	2012	MK
116114229	2012	MK
116114265	2012	MK
116114302	2012	MK
116114339	2012	MK
116114377	2012	MK
116114414	2012	MK
116114451	2012	MK
116114488	2012	MK
116114525	2012	MK
116114563	2012	MG
116114599	2012	MG
116114636	2012	MG
116114636	2012	MG
116114673	2012	MW
116114673	2012	MW
116114710	2012	MW
116114710	2012	MW
116114748	2012	MY
116114785	2012	MY
116114822	2012	ML
116114822	2012	ML
116114859	2012	MU
116114896	2012	MX
116114934	2012	MX
116114934	2012	MX
116114972	2012	MX
116115009	2012	
116115046	2012	
116115082	2012	
116115118	2012	
116115154	2012	
116115154	2012	
116115192	2012	
116115228	2012	
116115265	2012	MD
116115303	2012	MD
116115340	2012	MD
116115377	2012	MD
116115415	2012	MD
116115452	2012	MD
116115489	2012	MD
116115526	2012	MN
116115563	2012	MN
116115600	2012	ME
116115636	2012	ME
116115672	2012	ME
116115709	2012	ME
116115745	2012	ME
116115781	2012	ME
116115817	2012	ME
116115853	2012	ME
116115889	2012	ME
116115925	2012	ME
116115961	2012	ME
116115997	2012	ME
116116033	2012	ME
116116069	2012	ME
116116105	2012	ME
116116142	2012	ME
116116178	2012	ME
116116214	2012	ME
116116250	2012	ME
116116286	2012	ME
116116322	2012	ME
116116358	2012	ME
116116394	2012	ME
116116430	2012	MA
116116467	2012	MA
116116505	2012	MA
116116543	2012	MA
116116580	2012	MA
116116616	2012	MA
116116653	2012	MA
116116690	2012	MA
116116727	2012	MZ
116116727	2012	MZ
116116764	2012	MM
116116800	2012	MM
116116836	2012	MM
116116873	2012	MM
116116873	2012	MM
116116910	2012	MM
116116946	2012	MM
116116982	2012	MM
116117018	2012	MM
116117018	2012	MM
116117055	2012	MM
116117055	2012	MM
116117092	2012	MM
116117092	2012	MM
116117129	2012	MM
116117129	2012	MM
116117166	2012	MM
116117166	2012	MM
116117203	2012	MM
116117239	2012	MM
116117275	2012	NP
116117311	2012	NP
116117347	2012	NP
116117383	2012	NP
116117420	2012	NP
116117457	2012	NI
116117494	2012	NI
116117494	2012	NI
116117531	2012	NI
116117568	2012	NE
116117568	2012	NE
116117606	2012	NE
116117606	2012	NE
116117643	2012	NE
116117643	2012	NE
116117680	2012	NE
116117680	2012	NE
116117717	2012	NE
116117753	2012	NG
116117753	2012	NG
116117790	2012	NG
116117826	2012	NG
116117862	2012	NG
116117862	2012	NG
116117899	2012	
116117936	2012	
116117973	2012	
116117973	2012	
116118011	2012	
116118047	2012	
116118084	2012	
116118084	2012	
116118122	2012	
116118159	2012	
116118195	2012	PK
116118195	2012	PK
116118233	2012	PK
116118271	2012	PK
116118307	2012	PK
116118307	2012	PK
116118344	2012	PK
116118381	2012	PK
116118381	2012	PK
116118418	2012	PK
116118418	2012	PK
116118455	2012	PK
116118455	2012	PK
116118492	2012	PK
116118492	2012	PK
116118529	2012	PK
116118565	2012	PK
116118601	2012	PA
116118601	2012	PA
116118638	2012	PG
116118676	2012	PG
116118676	2012	PG
116118713	2012	PY
116118713	2012	PY
116118751	2012	PE
116118788	2012	PH
116118824	2012	PH
116118860	2012	PH
116118860	2012	PH
116118897	2012	PH
116118897	2012	PH
116118934	2012	PH
116118934	2012	PH
116118971	2012	PH
116119008	2012	PH
116119008	2012	PH
116119045	2012	PH
116119082	2012	PH
116119119	2012	SN
116119119	2012	SN
116119157	2012	SN
116119157	2012	SN
116119195	2012	RS
116119231	2012	RS
116119267	2012	RS
116119303	2012	RS
116119340	2012	RS
116119377	2012	RS
116119413	2012	RS
116119449	2012	RS
116119485	2012	RS
116119521	2012	RS
116119557	2012	RS
116119593	2012	RS
116119629	2012	RS
116119666	2012	RS
116119702	2012	RS
116119738	2012	RS
116119775	2012	RS
116119811	2012	RS
116119847	2012	RS
116119883	2012	RS
116119919	2012	RS
116119955	2012	RS
116119991	2012	RS
116120027	2012	RS
116120063	2012	SL
116120063	2012	SL
116120101	2012	SL
116120138	2012	SL
116120138	2012	SL
116120176	2012	SB
116120176	2012	SB
116120213	2012	SO
116120213	2012	SO
116120250	2012	SO
116120250	2012	SO
116120287	2012	SO
116120287	2012	SO
116120324	2012	SO
116120324	2012	SO
116120361	2012	SO
116120361	2012	SO
116120398	2012	
116120398	2012	
116120436	2012	ZA
116120473	2012	ZA
116120510	2012	ZA
116120548	2012	ZA
116120585	2012	ZA
116120622	2012	
116120658	2012	
116120694	2012	
116120730	2012	
116120766	2012	
116120802	2012	
116120802	2012	
116120840	2012	
116120840	2012	
116120878	2012	
116120915	2012	
116120915	2012	
116120953	2012	
116120990	2012	
116121027	2012	
116121027	2012	
116121065	2012	
116121065	2012	
116121104	2012	
116121104	2012	
116121141	2012	
116121178	2012	
116121178	2012	
116121215	2012	
116121215	2012	
116121253	2012	
116121253	2012	
116121291	2012	SS
116121291	2012	SS
116121329	2012	LK
116121365	2012	LK
116121401	2012	LK
116121437	2012	LK
116121473	2012	KN
116121510	2012	LC
116121547	2012	VC
116121584	2012	SD
116121584	2012	SD
116121621	2012	SD
116121621	2012	SD
116121658	2012	SD
116121658	2012	SD
116121695	2012	SD
116121695	2012	SD
116121732	2012	SD
116121732	2012	SD
116121769	2012	SD
116121769	2012	SD
116121806	2012	SR
116121843	2012	SY
116121843	2012	SY
116121880	2012	SY
116121916	2012	SY
116121952	2012	SY
116121988	2012	SY
116122024	2012	TJ
116122060	2012	TJ
116122096	2012	TJ
116122096	2012	TJ
116122133	2012	TZ
116122133	2012	TZ
116122170	2012	TZ
116122207	2012	TZ
116122207	2012	TZ
116122244	2012	TZ
116122244	2012	TZ
116122281	2012	TH
116122281	2012	TH
116122318	2012	TL
116122318	2012	TL
116122356	2012	TL
116122356	2012	TL
116122394	2012	TL
116122431	2012	TL
116122467	2012	TN
116122503	2012	TN
116122539	2012	TN
116122576	2012	TN
116122576	2012	TN
116122614	2012	TN
116122651	2012	TN
116122687	2012	TN
116122723	2012	TR
116122759	2012	TR
116122759	2012	TR
116122796	2012	TR
116122832	2012	TR
116122868	2012	TR
116122904	2012	TR
116122940	2012	TR
116122976	2012	TR
116123012	2012	TR
116123048	2012	TR
116123084	2012	TR
116123120	2012	TR
116123156	2012	TR
116123192	2012	TR
116123228	2012	TR
116123265	2012	TR
116123301	2012	TR
116123338	2012	TR
116123374	2012	TR
116123410	2012	TR
116123446	2012	TR
116123482	2012	TR
116123518	2012	TR
116123554	2012	TM
116123590	2012	TM
116123627	2012	UG
116123627	2012	UG
116123664	2012	UG
116123664	2012	UG
116123701	2012	UG
116123701	2012	UG
116123738	2012	UA
116123776	2012	UA
116123812	2012	UA
116123849	2012	UA
116123885	2012	UA
116123921	2012	UA
116123921	2012	UA
116123959	2012	UA
116123996	2012	UA
116124033	2012	UA
116124070	2012	UA
116124106	2012	UA
116124144	2012	UY
116124181	2012	UY
116124181	2012	UY
116124218	2012	UZ
116124218	2012	UZ
116124255	2012	UZ
116124291	2012	UZ
116124291	2012	UZ
116124328	2012	VU
116124328	2012	VU
116124365	2012	PS
116124365	2012	PS
